Juliana Velasquez	L
Ilima-Lei Macfarlane	L
Lena Ovchynnikova	W
Alice Yauger	W
Taylor Turner	W
Krystal Manues	W
Jocelyn Jones-Lybarger	L
Mandy Polk	W
Crystal Stevens	W
