Artur Sowinski	L
Grzegorz Szulakowski	L
Mindaugas Verzbickas	W
David Zawada	W
Maciej Jewtuszko	W
Jacek Toczydlowski	W
Tomasz Romanowski	W
Ireneusz Ziolkowski	W
Daniel Skibinski	W
Radoslaw Zaglewski	W
Andrzej Grzebyk	L
Boris Miroshnichenko	L
Wojciech Antczak	W
Sandor Okras	W
Marcin Krysztofiak	L
Michal Bacik	L
Lukas Olejnik	W
Mariusz Kellner	W
Wojciech Antczak	W
Eligiusz Nowakowski	W
Mieszko Kubiak	W
