Kanako Murata	L
Amanda Cooper	L
Michelle Waterson	L
Tecia Torres	L
Stephanie Eggink	L
Jessica Eye	L
Avery Vilche	W
Elsie Zwicker	W
Barb Honchak	W
Jessica Penne	L
Meghan Wright	W
Stephanie Palmer	W
Lisa Higo	L
Van Do	W
Jessica Aguilar	W
Nicdali Rivera-Calanoc	W
Jessica Aguilar	L
Lynn Alvarez	W
Crystal Harris	W
Jessica Aguilar	L
Tia Castillo	W
