Sam Sicilia	W
Derek Campos	W
Luca Vitali	W
Daniel Crawford	W
Ibragim Kantaev	W
Jeanderson Castro	W
Adenir Araujo	L
Wisma Lima	L
Paulo Fonseca	W
Patrick Fernandes	W
Bruno Borges	W
Artur Lemos	L
Luis Veracruz	W
Edi Vicente	W
