JJ Aldrich	L
Mizuki Inoue	L
Amber Stautzenberger	W
Carla Esparza	L
Jessica Aguilar	L
Shoni Esquiro	W
Chelsea Colarelli	W
Stephanie Bobo	W
Michelle Ould	W
Angela Magana	L
Michelle Waterson	W
