Nathan Greyson	W
Luthando Biko	L
Faeez Jacobs	W
Espen Kolltveit	W
Gareth Buirski	L
John Spencer	W
Declan Williams	W
Aidan Stephen	W
Will Cooper	W
Nathan Thompson	W
