Jeremiah Labiano	L
Art Arciniega	W
Justin Farmer	W
Adrian Diaz	D
Adrian Diaz	W
Tony Boyles	W
Andre Fili	L
Evan Esguerra	L
Sam Stevens-Milo	W
Isaac DeJesus	L
Tito Jones	L
Sergio Cortez	W
Shawn Klarcyk	L
Anthony Garcia	W
O.J. Martinez	W
Ricky Almondia	W
Chuck Booz	L
Sam Stevens-Milo	W
Joseph Benavidez	L
