Chris Honeycutt	L
Phil Davis	L
Moise Rimbon	W
Julio Juarez Vieira	W
Matt Masterson	W
Ryan Spann	W
Larry Crowe	W
Myron Dennis	W
Elias Mendonca	W
Fabio Marongiu	W
Diosman Nery de Jesus	W
Alessandro Macedo	D
