Cortney Casey	W
Maycee Barber	L
Sarah Frota	W
Veronica Macedo	W
Mayra Bueno Silva	L
Molly McCann	W
Emily Whitmire	W
Hannah Cifers	W
Cynthia Calvillo	L
Miki Rogers	W
Monica Medina	W
Hannah Goldy	L
