Marloes Coenen	L
Maria Hougaard Djursaa	W
Pannie Kianzad	L
Minerva Montero	W
Jasmina Nadj	W
Angelica Babbi	W
Lenka Smetankova	W
Anita Torti	W
Myriam Lamare	L
Slavka Vitaly	L
Elisa Navalesi	W
