Ilima-Lei Macfarlane	L
Kristina Williams	W
Kate Jackson	W
Viviane Pereira	L
Joanne Calderwood	L
Joanna Jedrzejczyk	L
Maryna Moroz	W
Jessica Rakoczy	W
Elizabeth Phillips	W
Jordan Moore	W
Claudia Gadelha	L
Tannaya Hantelman	W
Julie Malenfant	W
Kate Roy	W
Alexis Davis	L
Sarah Kaufman	L
Tannaya Hantelman	W
